date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
29/05/26,12,home,3446,5148,0:0,9,FS,played,0,0,0,29/05/26 | FS | club:3446 | opponent:5148 | 0:0 | played | 45',False,False,True,45.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
31/03/26,2,home,3446,3376,4:1,8,POWM,played,0,0,0,31/03/26 | POWM | club:3446 | opponent:3376 | 4:1 | played | 120',False,False,True,120.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
26/03/26,1,away,3446,3864,4:2,8,POWM,played,0,0,0,26/03/26 | POWM | club:3446 | opponent:3864 | 4:2 | played | 120',False,False,True,120.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
18/11/25,10,away,3446,3383,1:1,8,WMQ6,played,0,0,0,18/11/25 | WMQ6 | club:3446 | opponent:3383 | 1:1 | played | 90',False,False,True,90.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
15/11/25,9,home,3446,3447,3:1,12,WMQ6,played,1,0,0,15/11/25 | WMQ6 | club:3446 | opponent:3447 | 3:1 | played | 90',False,False,True,90.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
12/10/25,4,away,3446,3587,4:1,12,FS,played,0,0,0,12/10/25 | FS | club:3446 | opponent:3587 | 4:1 | played | 71',False,False,True,71.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
09/10/25,7,away,3446,3668,2:2,,WMQ6,played,0,0,0,09/10/25 | WMQ6 | club:3446 | opponent:3668 | 2:2 | played | 25',False,False,True,25.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
09/09/25,6,home,3446,3383,1:2,,WMQ6,played,0,0,0,09/09/25 | WMQ6 | club:3446 | opponent:3383 | 1:2 | played | 18',False,False,True,18.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
06/09/25,5,away,3446,10521,6:0,,WMQ6,played,0,1,0,06/09/25 | WMQ6 | club:3446 | opponent:10521 | 6:0 | played | 45',False,False,True,45.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
10/06/25,45,away,3446,3588,1:2,,FS,not in squad,0,0,0,10/06/25 | FS | club:3446 | opponent:3588 | 1:2 | not in squad,True,False,False,,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
07/06/25,3,home,3446,10521,1:0,,WMQ6,not in squad,0,0,0,07/06/25 | WMQ6 | club:3446 | opponent:10521 | 1:0 | not in squad,True,False,False,,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
24/03/25,2,home,3446,3668,2:1,,WMQ6,not in squad,0,0,0,24/03/25 | WMQ6 | club:3446 | opponent:3668 | 2:1 | not in squad,True,False,False,,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
21/03/25,1,away,3446,3447,1:0,,WMQ6,not in squad,0,0,0,21/03/25 | WMQ6 | club:3446 | opponent:3447 | 1:0 | not in squad,True,False,False,,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
19/11/24,6,home,3446,3379,1:1,,UNLA,played,0,0,0,19/11/24 | UNLA | club:3446 | opponent:3379 | 1:1 | played | 27',False,False,True,27.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
16/11/24,5,away,3446,3262,0:7,,UNLA,played,0,0,0,16/11/24 | UNLA | club:3446 | opponent:3262 | 0:7 | played | 28',False,False,True,28.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
14/10/24,4,home,3446,3468,0:2,12,UNLA,played,0,0,0,14/10/24 | UNLA | club:3446 | opponent:3468 | 0:2 | played | 90',False,False,True,90.0,True,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
11/10/24,3,home,3446,3262,1:2,,UNLA,played,0,0,0,11/10/24 | UNLA | club:3446 | opponent:3262 | 1:2 | played | 6',False,False,True,6.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
10/09/24,2,away,3446,3468,0:0,12,UNLA,played,0,0,0,10/09/24 | UNLA | club:3446 | opponent:3468 | 0:0 | played | 13',False,False,True,13.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
07/09/24,1,away,3446,3379,2:5,,UNLA,played,0,1,0,07/09/24 | UNLA | club:3446 | opponent:3379 | 2:5 | played | 22',False,False,True,22.0,False,esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,925862,https://www.transfermarkt.de/esmir-bajraktarevic/nationalmannschaft/spieler/925862/verein_id/3446
